Domain, V1, V2, V3, V34, V4, V5, Ishort, BRK_STAT, Ibrk
0.12763,-126.195594409,-126.195602991,-135.168734917,-135.169959485,0.00122456777502,0.00766864428459,-0.000128881530191,2.0,-0.000135169959485
0.12764,-125.467461402,-125.468258738,-134.89937986,-134.900495537,0.00111567681071,0.00752177726641,-0.000128122009114,2.0,-0.000134900495537
0.12765,-124.737545224,-124.739159196,-134.362863007,-134.363863976,0.00100096912592,0.0073698405371,-0.000127377428224,2.0,-0.000134363863976
0.12766,-124.005856251,-124.008291768,-133.553988781,-133.554873973,0.000885192015328,0.00721759483807,-0.000126648056455,2.0,-0.000133554873973
0.12767,-123.272404879,-123.275643766,-132.475239243,-132.476012359,0.000773115822224,0.00706980015748,-0.000125933686705,2.0,-0.000132476012359
0.12768,-122.537201534,-122.541203067,-131.136695741,-131.13736514,0.000669398754384,0.00693108088703,-0.000125233642653,2.0,-0.00013113736514
0.12769,-121.800256663,-121.804958752,-129.555745174,-129.556323629,0.000578455027253,0.00680579497026,-0.00012454679886,2.0,-0.000129556323629
0.1277,-121.061580742,-121.066901708,-127.756579439,-127.757083769,0.000504330069223,0.00669791074793,-0.000123871613574,2.0,-0.000127757083769
0.12771,-120.321184267,-120.327025183,-125.769502466,-125.769953053,0.000450586319559,0.00661089498394,-0.000123206173288,2.0,-0.000125769953053
0.12772,-119.579077763,-119.585325273,-123.630064709,-123.630484912,0.000420202845388,0.00654761523422,-0.000122548247777,2.0,-0.000123630484912
0.12773,-118.835271774,-118.841801327,-121.378049806,-121.378465298,0.000415491608857,0.00651025931133,-0.000121895354049,2.0,-0.000121378465298
0.12774,-118.089776874,-118.096456261,-119.056342309,-119.056780342,0.000438032740427,0.00650027410934,-0.000121244827378,2.0,-0.000119056780342
0.12775,-117.342603656,-117.34929677,-116.709708714,-116.710197344,0.000488630632845,0.00651832550273,-0.000120593897398,2.0,-0.000116710197344
0.12776,-116.59376274,-116.600333437,-114.383526441,-114.384093733,0.000567292078027,0.00656428043307,-0.000119939767101,2.0,-0.000114384093733
0.12777,-115.843264769,-115.849580728,-112.122496866,-112.123170093,0.000673227042786,0.00663721166758,-0.000119279692496,2.0,-0.000112123170093
0.12778,-115.091120409,-115.097056878,-109.969378909,-109.970183781,0.000804872036792,0.00673542506974,-0.000118611060659,2.0,-0.000109970183781
0.12779,-114.337340349,-114.342783674,-107.963779056,-107.964738991,0.000959935385651,0.00685650858447,-0.000117931463976,2.0,-0.000107964738991
0.1278,-113.581935302,-113.586786138,-106.141032077,-106.14216754,0.00113546310162,0.00699740152516,-0.000117238768471,2.0,-0.00010614216754
0.12781,-112.824916005,-112.829092113,-104.531204065,-104.532531988,0.00132792346185,0.00715448217614,-0.000116531174286,2.0,-0.000104532531988
0.12782,-112.066293216,-112.069731779,-103.158245932,-103.15977924,0.0015333078758,0.00732367120664,-0.000115807266617,2.0,-0.00010315977924
0.12783,-111.306077716,-111.308737098,-102.039321214,-102.04106846,0.00174724516394,0.00750054794689,-0.000115066055659,2.0,-0.00010204106846
0.12784,-110.544280311,-110.546141212,-101.184327039,-101.186292165,0.00196512599298,0.00768047621553,-0.000114307004451,2.0,-0.000101186292165
0.12785,-109.780911827,-109.781977807,-100.595621641,-100.597803875,0.00218223392836,0.00785873612007,-0.000113530043834,2.0,-0.000100597803875
0.12786,-109.015983114,-109.016280464,-100.267965931,-100.27035981,0.00239387938063,0.00803065808682,-0.000112735574124,2.0,-0.00010027035981
0.12787,-108.249505042,-108.249082019,-100.188680533,-100.191276066,0.00259553264481,0.00819175531749,-0.000111924453454,2.0,-0.000100191276066
0.12788,-107.481488504,-107.480413933,-100.338013615,-100.340796568,0.00278295226116,0.00833785091824,-0.000111097973142,2.0,-0.000100340796568
0.12789,-106.711944417,-106.710305717,-100.689708855,-100.69266116,0.00295230506286,0.0084651961024,-0.000110257820791,2.0,-0.00010069266116
0.1279,-105.940883717,-105.938784405,-101.211757216,-101.214857491,0.00310027451552,0.00857057612449,-0.000109406032179,2.0,-0.00010121485749
0.12791,-105.168317363,-105.165874096,-101.867311028,-101.870535182,0.00322415428912,0.00865140095539,-0.000108544933325,2.0,-0.000101870535182
0.12792,-104.394256334,-104.391595592,-102.615734273,-102.619056198,0.00332192442509,0.00870577814361,-0.00010767707437,2.0,-0.000102619056198
0.12793,-103.618711631,-103.615966115,-103.413759158,-103.417151466,0.00339230795741,0.00873256581603,-0.000106805157172,2.0,-0.000103417151466
0.12794,-102.841694278,-102.83899914,-104.216716056,-104.220150862,0.00343480640332,0.00873140433656,-0.000105931958665,2.0,-0.000104220150862
0.12795,-102.063215316,-102.060704328,-104.979801871,-104.983251584,0.00344971313981,0.00870272574784,-0.000105060252161,2.0,-0.000104983251584
0.12796,-101.28328581,-101.281087566,-105.65935083,-105.662788934,0.00343810431046,0.00864774075224,-0.000104192728836,2.0,-0.000105662788934
0.12797,-100.501916844,-100.500151122,-106.214071645,-106.217473453,0.00340180754434,0.00856840362518,-0.000103331921617,2.0,-0.000106217473453
0.12798,-99.7191195234,-99.7178938978,-106.606216029,-106.609559378,0.00334334939782,0.00846735607939,-0.000102480133631,2.0,-0.000106609559378
0.12799,-98.9349049735,-98.934311776,-106.80264549,-106.805911373,0.00326588303218,0.00834785169431,-0.000101639373243,2.0,-0.000106805911373
0.128,-98.1492843397,-98.1493980579,-106.775766277,-106.778939376,0.00317309819883,0.00821366307405,-0.000100811297504,2.0,-0.000106778939376
0.12801,-97.3622687872,-97.3631439711,-106.504306102,-106.507375218,0.00306911610334,0.00806897438491,-9.99971656314e-05,2.0,-0.000106507375218
0.12802,-96.5738695014,-96.5755392367,-105.97391079,-105.976869162,0.00295837214539,0.00791826233517,-9.91978037954e-05,2.0,-0.000105976869162
0.12803,-95.7840976872,-95.78657268,-105.177544138,-105.180389628,0.00284548987235,0.00776616898383,-9.84135822295e-05,2.0,-0.000105180389627
0.12804,-94.9929645689,-94.9962328654,-104.115679845,-104.118414994,0.00273514972975,0.00761736999378,-9.76444052806e-05,2.0,-0.000104118414994
0.12805,-94.2004813903,-94.204508739,-102.796280312,-102.798912268,0.00263195633555,0.00747644206942,-9.68897146774e-05,2.0,-0.000102798912268
0.12806,-93.4066594143,-93.4113902607,-101.234563128,-101.237103436,0.00254030804289,0.00734773333824,-9.6148505907e-05,2.0,-0.000101237103436
0.12807,-92.611509923,-92.6168690065,-99.4525620979,-99.4550263703,0.00246427248726,0.00723524034839,-9.54193572227e-05,2.0,-9.94550263703e-05
0.12808,-91.8150442171,-91.8209387256,-97.478495484,-97.4809029556,0.00240747164012,0.00714249516248,-9.47004704472e-05,2.0,-9.74809029556e-05
0.12809,-91.0172736162,-91.0235958356,-95.3459595717,-95.3483325514,0.00237297961797,0.00707246573808,-9.39897224021e-05,2.0,-9.53483325514e-05
0.1281,-90.2182094584,-90.2248398418,-93.0929706225,-93.0953338586,0.00236323613037,0.00702747240512,-9.3284725495e-05,2.0,-9.30953338586e-05
0.12811,-89.4178631001,-89.4246736695,-90.7608825357,-90.7632625137,0.00237997800418,0.00700912279094,-9.25828957352e-05,2.0,-9.07632625137e-05
0.12812,-88.6162459161,-88.623103899,-88.3932110435,-88.3956352342,0.00242419070612,0.00701826701835,-9.18815262447e-05,2.0,-8.83956352342e-05
0.12813,-87.8133692991,-87.8201408976,-86.0343978775,-86.0368939587,0.00249608121632,0.00705497442495,-9.11778641726e-05,2.0,-8.60368939587e-05
0.12814,-87.0092446597,-87.0157988442,-83.7285500117,-83.7311450847,0.00259507299931,0.00711853244077,-9.04691888293e-05,2.0,-8.37311450847e-05
0.12815,-86.2038834263,-86.2100956471,-81.5181897566,-81.5209095798,0.00271982319089,0.00720746763217,-8.97528888256e-05,2.0,-8.15209095798e-05
0.12816,-85.3972970449,-85.4030527554,-79.4430511302,-79.4459193917,0.00286826148992,0.00731958829139,-8.90265360294e-05,2.0,-7.94459193917e-05
0.12817,-84.589496979,-84.594694872,-77.5389565861,-77.5419942357,0.00303764962867,0.00745204734106,-8.82879542478e-05,2.0,-7.75419942357e-05
0.12818,-83.780494709,-83.7850495743,-75.8368058572,-75.8400305169,0.00322465971357,0.00760142374824,-8.75352806934e-05,2.0,-7.58400305169e-05
0.12819,-82.9703017328,-82.9741468544,-74.3617054678,-74.365130937,0.00342546919474,0.00776382011973,-8.67670185e-05,2.0,-7.4365130937e-05
0.1282,-82.1589295649,-82.1620185923,-73.1322634415,-73.1358993112,0.00363586975358,0.00793497369404,-8.59820788093e-05,2.0,-7.31358993112e-05
0.12821,-81.3463897367,-81.3486979763,-72.160069025,-72.163920412,0.00385138700635,0.00811037756865,-8.51798112461e-05,2.0,-7.21639204119e-05
0.12822,-80.5326937963,-80.534218887,-71.449371981,-71.4534393886,0.00406740761783,0.00828540871443,-8.4360021932e-05,2.0,-7.14534393887e-05
0.12823,-79.7178533081,-79.7186152634,-70.9969703274,-71.0012496376,0.0042793102132,0.00845545914016,-8.35229785392e-05,2.0,-7.10012496376e-05
0.12824,-78.9018798527,-78.9019204684,-70.7923094815,-70.7967920779,0.00448259637222,0.00861606648512,-8.2669402258e-05,2.0,-7.07967920779e-05
0.12825,-78.084785027,-78.0841666718,-70.8177897706,-70.8224627885,0.00467301799145,0.0087630403373,-8.18004469169e-05,2.0,-7.08224627886e-05
0.12826,-77.2665804436,-77.2653842675,-71.0492733648,-71.0541200622,0.00484669740754,0.00889258070079,-8.0917665865e-05,2.0,-7.10541200622e-05
0.12827,-76.4472777311,-76.4456013434,-71.4567760452,-71.4617762821,0.00500023688327,0.00900138526162,-8.00229675668e-05,2.0,-7.14617762821e-05
0.12828,-75.6268885335,-75.6248432168,-72.005323992,-72.0104548064,0.00513081436378,0.00908674242291,-7.91185611826e-05,2.0,-7.20104548064e-05
0.12829,-74.8054245105,-74.8031320495,-72.6559511238,-72.6611873866,0.00523626280275,0.00914660748711,-7.82068936871e-05,2.0,-7.26611873866e-05
0.1283,-73.9828973368,-73.9804865533,-73.3668085573,-73.3721236882,0.0053151308272,0.00917965984323,-7.72905803206e-05,2.0,-7.33721236881e-05
0.12831,-73.1593187023,-73.156921794,-74.0943546103,-74.0997213334,0.00536672304094,0.00918533955847,-7.63723303505e-05,2.0,-7.40997213334e-05
0.12832,-72.334700312,-72.3324490998,-74.7945915192,-74.799982638,0.00539111884622,0.00916386235895,-7.54548702546e-05,2.0,-7.4799982638e-05
0.12833,-71.5090538855,-71.5070760753,-75.4243137563,-75.4297029255,0.00538916927287,0.00911621259821,-7.45408665068e-05,2.0,-7.54297029255e-05
0.12834,-70.6823911571,-70.6808067225,-75.94233254,-75.947695012,0.00536247192891,0.00904411443666,-7.3632850155e-05,2.0,-7.5947695012e-05
0.12835,-69.8547238754,-69.8536416633,-76.3106418441,-76.3159551689,0.00531332480644,0.00894998207292,-7.27331453296e-05,2.0,-7.63159551689e-05
0.12836,-69.0260638035,-69.0255784592,-76.4954929082,-76.5007375684,0.00524466027556,0.00883685046071,-7.18438037029e-05,2.0,-7.65007375684e-05
0.12837,-68.1964227184,-68.1966120162,-76.4683468825,-76.4735068436,0.00515996115928,0.00870828849703,-7.0966546755e-05,2.0,-7.64735068436e-05
0.12838,-67.3658124112,-67.3667350666,-76.2066787272,-76.2117418885,0.0050631612884,0.008568297162,-7.0102717472e-05,2.0,-7.62117418885e-05
0.12839,-66.5342446867,-66.5359387113,-75.6946097325,-75.6995682659,0.00495853337304,0.00842119551494,-6.92532428382e-05,2.0,-7.56995682659e-05
0.1284,-65.7017313633,-65.7042130083,-74.9233509109,-74.9282014783,0.00485056738359,0.00827149779223,-6.84186081728e-05,2.0,-7.49282014783e-05
0.12841,-64.8682842729,-64.8715475908,-73.8914448924,-73.8961887353,0.00474384290015,0.00812378510156,-6.75988440281e-05,2.0,-7.38961887353e-05
0.12842,-64.0339152605,-64.037932297,-72.6047996827,-72.6094425818,0.00464289905612,0.00798257535638,-6.67935260052e-05,2.0,-7.26094425818e-05
0.12843,-63.1986361845,-63.2033577934,-71.0765135501,-71.0810656559,0.00455210576652,0.00785219514054,-6.60017874804e-05,2.0,-7.10810656559e-05
0.12844,-62.362458916,-62.367816175,-69.3264962317,-69.3309717716,0.00447553989085,0.00773665713418,-6.52223448667e-05,2.0,-6.93309717716e-05
0.12845,-61.5253953389,-61.531301524,-67.3808974193,-67.3853142892,0.00441686983658,0.00763954657065,-6.44535346814e-05,2.0,-6.73853142891e-05
0.12846,-60.6874573497,-60.6938104124,-65.2713589353,-65.2757381872,0.00437925186626,0.00756391993407,-6.36933613562e-05,2.0,-6.52757381872e-05
0.12847,-59.8486568575,-59.8553423338,-63.0341119941,-63.0384772352,0.00436524103588,0.00751221875697,-6.29395544216e-05,2.0,-6.30384772351e-05
0.12848,-59.0090057833,-59.0159000517,-60.7089453103,-60.7133220296,0.00437671927416,0.00748620094599,-6.21896334365e-05,2.0,-6.07133220296e-05
0.12849,-58.1685160606,-58.1754898559,-58.3380734511,-58.3424882937,0.00441484262353,0.00748689156408,-6.1440978811e-05,2.0,-5.83424882937e-05
0.1285,-57.3271996345,-57.3341217184,-55.9649376273,-55.9694176364,0.00448000911846,0.00751455444399,-6.06909065106e-05,2.0,-5.59694176364e-05
0.12851,-56.485068462,-56.491809345,-53.6329729962,-53.6375448443,0.00457184818969,0.00756868541557,-5.99367445176e-05,2.0,-5.36375448444e-05
0.12852,-55.6421345116,-55.6485701219,-51.3843774651,-51.389066697,0.00468923187183,0.00764802731588,-5.9175908881e-05,2.0,-5.1389066697e-05
0.12853,-54.7984097633,-54.8044249579,-49.2589169023,-49.2637472098,0.00483030747327,0.0077506063332,-5.84059771986e-05,2.0,-4.92637472098e-05
0.12854,-53.9539062084,-53.959398027,-47.292800592,-47.2977931427,0.00499255075908,0.00787378863159,-5.76247574503e-05,2.0,-4.72977931427e-05
0.12855,-53.108635849,-53.1135164195,-45.5176587438,-45.5228315819,0.0051728381171,0.00801435562897,-5.68303502373e-05,2.0,-4.55228315819e-05
0.12856,-52.2626106983,-52.266809711,-43.9596509369,-43.9650184726,0.00536753564085,0.00816859577421,-5.60212026671e-05,2.0,-4.39650184726e-05
0.12857,-51.4158427803,-51.4193094614,-42.6387306375,-42.64430324,0.00557260258521,0.00833241020362,-5.51961523683e-05,2.0,-4.264430324e-05
0.12858,-50.5683441293,-50.5710486586,-41.5680864736,-41.5738701798,0.0057837062464,0.00850142926614,-5.43544603948e-05,2.0,-4.15738701799e-05
0.12859,-49.7201267902,-49.7220611232,-40.7537759209,-40.7597722659,0.00599634499682,0.00867113660189,-5.34958321014e-05,2.0,-4.07597722659e-05
0.1286,-48.8712028181,-48.8723808895,-40.194561576,-40.200767552,0.00620597597759,0.00883699724803,-5.26204254089e-05,2.0,-4.0200767552e-05
0.12861,-48.0215842779,-48.0220415819,-39.8819544428,-39.8883625867,0.00640814382351,0.00899458613549,-5.17288462397e-05,2.0,-3.98883625866e-05
0.12862,-47.1712832448,-47.1710758045,-39.8004627814,-39.8070613882,0.0065986067696,0.00913971333291,-5.08221312663e-05,2.0,-3.98070613882e-05
0.12863,-46.3203118034,-46.3195145593,-39.9280392414,-39.934812698,0.00677345656673,0.00926854249048,-4.99017184751e-05,2.0,-3.9934812698e-05
0.12864,-45.4686820477,-45.4673867116,-40.2367133892,-40.243642618,0.006929228813,0.0093776991327,-4.89694063939e-05,2.0,-4.02436426181e-05
0.12865,-44.6164060815,-44.6147185167,-40.6933914946,-40.7004544952,0.00706300058326,0.00946436574077,-4.80273031503e-05,2.0,-4.07004544952e-05
0.12866,-43.7634960173,-43.7615332215,-41.2608007195,-41.2679731921,0.00717247260225,0.00952636094306,-4.70777668161e-05,2.0,-4.12679731921e-05
0.12867,-42.9099639771,-42.9078507512,-41.8985507824,-41.9058068161,0.00725603364848,0.00956220058546,-4.61233387397e-05,2.0,-4.19058068161e-05
0.12868,-42.0558220912,-42.0536874923,-42.5642828703,-42.5715956757,0.0073128053819,0.00957113896999,-4.51666717619e-05,2.0,-4.25715956757e-05
0.12869,-41.201082499,-41.1990561749,-43.214873127,-43.2222157933,0.00734266634565,0.00955318911354,-4.42104553577e-05,2.0,-4.32222157933e-05
0.1287,-40.3457573483,-40.3439658602,-43.8076565375,-43.815002792,0.00734625448399,0.0095091214754,-4.32573398283e-05,2.0,-4.3815002792e-05
0.12871,-39.489858795,-39.4884220315,-44.3016364841,-44.3089614322,0.00732494812814,0.00944044121283,-4.23098616938e-05,2.0,-4.43089614322e-05
0.12872,-38.6333990034,-38.632426787,-44.6586456939,-44.6659265199,0.00728082601267,0.00934934463274,-4.13703724016e-05,2.0,-4.46659265199e-05
0.12873,-37.7763901457,-37.7759791293,-44.8444257143,-44.8516423218,0.00721660747871,0.00923865609696,-4.04409723651e-05,2.0,-4.48516423218e-05
0.12874,-36.9188444019,-36.9190753411,-44.8295943963,-44.8367299709,0.00713557458098,0.00911174719102,-3.95234522007e-05,2.0,-4.48367299709e-05
0.12875,-36.0607739596,-36.0617094395,-44.5904740751,-44.5975155534,0.00704147832677,0.00897244046765,-3.86192428177e-05,2.0,-4.45975155534e-05
0.12876,-35.2021910138,-35.203873693,-44.1097571157,-44.1166955475,0.00693843172248,0.00882490051092,-3.77293757688e-05,2.0,-4.41166955475e-05
0.12877,-34.3431077671,-34.3455591883,-43.3769901292,-43.3838209219,0.00683079267474,0.00867351542335,-3.68544549721e-05,2.0,-4.33838209219e-05
0.12878,-33.4835364287,-33.4867564301,-42.3888633245,-42.3955863645,0.00672304007709,0.00852277210687,-3.59946405956e-05,2.0,-4.23955863646e-05
0.12879,-32.6234892151,-32.6274559572,-41.149297002,-41.1559166486,0.00661964660316,0.00837712888047,-3.51496455462e-05,2.0,-4.11559166486e-05
0.1288,-31.7629783496,-31.7676489566,-39.6693229561,-39.6758479079,0.00652495181682,0.00824088904931,-3.43187446497e-05,2.0,-3.96758479079e-05
0.12881,-30.9020160618,-30.9073278593,-37.9667643679,-37.9732074071,0.00644303919667,0.00811807900901,-3.35007962468e-05,2.0,-3.79732074071e-05
0.12882,-30.040614588,-30.0464869,-36.0657234846,-36.0721011052,0.00637762055762,0.0080123343366,-3.26942755795e-05,2.0,-3.60721011052e-05
0.12883,-29.1787861706,-29.1851226257,-33.9958918155,-34.0022237466,0.00633193113875,0.00792679708916,-3.18973190083e-05,2.0,-3.40022237467e-05
0.12884,-28.316543058,-28.3232343376,-31.7917025969,-31.7980112352,0.00630863832058,0.00786402721025,-3.11077777933e-05,2.0,-3.17980112352e-05
0.12885,-27.4538975047,-27.4608244554,-29.4913497248,-29.4976594914,0.00630976654535,0.00782593054064,-3.03232799057e-05,2.0,-2.94976594914e-05
0.12886,-26.5908617707,-26.5978987926,-27.1357011172,-27.1420377577,0.00633664055171,0.007813705457,-2.95412981059e-05,2.0,-2.71420377577e-05
0.12887,-25.7274481217,-25.7344667353,-24.7671374284,-24.7735272769,0.00638984851356,0.00782780963114,-2.87592223515e-05,2.0,-2.47735272769e-05
0.12888,-24.8636688287,-24.8705413199,-22.4283491243,-22.4348183504,0.00646922610692,0.00786794783083,-2.79744344784e-05,2.0,-2.24348183504e-05
0.12889,-23.999536168,-24.0061392075,-20.1611260683,-20.1676999303,0.00657386193384,0.00793308108546,-2.71843830325e-05,2.0,-2.01676999303e-05
0.1289,-23.1350624207,-23.1412805551,-18.0051739484,-18.0118760725,0.00670212412685,0.00802145693343,-2.63866561316e-05,2.0,-1.80118760725e-05
0.12891,-22.270259873,-22.2759887886,-15.9969910718,-16.0038427792,0.00685170735661,0.00813065987117,-2.55790502914e-05,2.0,-1.60038427792e-05
0.12892,-21.4051408155,-21.4102902833,-14.168837312,-14.1758570109,0.00701969888804,0.00825768055155,-2.47596332702e-05,2.0,-1.41758570109e-05
0.12893,-20.5397175437,-20.5442139611,-12.5478243407,-12.5550270025,0.00720266179147,0.00839900174923,-2.39267991552e-05,2.0,-1.25550270025e-05
0.12894,-19.674002357,-19.6777908161,-11.1551528103,-11.1625495433,0.00739673293101,0.00855069863781,-2.30793141358e-05,2.0,-1.11625495432e-05
0.12895,-18.8080075592,-18.8110533822,-10.0055179575,-10.0131156904,0.00759773293585,0.00870855051975,-2.2216351678e-05,2.0,-1.00131156904e-05
0.12896,-17.9417454579,-17.944035158,-9.10670029797,-9.11450158299,0.00780128502347,0.008868160829,-2.13375161105e-05,2.0,-9.11450158299e-06
0.12897,-17.0752283648,-17.076770004,-8.45935282079,-8.46735576009,0.00800293929628,0.00902508199475,-2.04428539693e-05,2.0,-8.46735576009e-06
0.12898,-16.2084685948,-16.2092915319,-8.05699050184,-8.06518880082,0.00819829898126,0.00917494162068,-1.95328527886e-05,2.0,-8.06518880082e-06
0.12899,-15.3414784667,-15.3416325001,-7.88618221755,-7.89456536258,0.00838314503136,0.00931356640074,-1.86084273875e-05,2.0,-7.89456536258e-06
0.129,-14.4742703021,-14.4738242355,-7.92693939856,-7.93549295411,0.0085535555574,0.00943710026013,-1.76708940545e-05,2.0,-7.93549295412e-06
0.12901,-13.6068564262,-13.6058960956,-8.15329019172,-8.16199620843,0.00870601670961,0.00954211337823,-1.67219333725e-05,2.0,-8.16199620843e-06
0.12902,-12.7392491667,-12.7378749879,-8.53402265113,-8.54286017301,0.00883752187414,0.00962569901179,-1.5763542753e-05,2.0,-8.54286017301e-06
0.12903,-11.8714608543,-11.8697849586,-9.03357570392,-9.04252136031,0.00894565638458,0.00968555538624,-1.47979800331e-05,2.0,-9.0425213603e-06
0.12904,-11.0035038221,-11.0016468634,-9.61305246937,-9.62208113473,0.00902866536195,0.00972005034927,-1.38276997464e-05,2.0,-9.62208113473e-06
0.12905,-10.1353904058,-10.1334781294,-10.2313270685,-10.2404125713,0.00908550277796,0.00972826697197,-1.28552838803e-05,2.0,-1.02404125713e-05
0.12906,-9.26713294315,-9.26529261406,-10.8462134414,-10.8553293017,0.00911586037044,0.00971002882496,-1.18833690904e-05,2.0,-1.08553293017e-05
0.12907,-8.39874377403,-8.39710056565,-11.4156629647,-11.4247831403,0.00912017561282,0.00966590423469,-1.09145724375e-05,2.0,-1.14247831403e-05
0.12908,-7.53023524018,-7.52890868653,-11.8989568828,-11.9080565014,0.00909961853407,0.00959718942181,-9.95141775464e-06,2.0,-1.19080565014e-05
0.12909,-6.66161968501,-6.66072029656,-12.2578597472,-12.266915805,0.00905605778558,0.0095058710222,-8.99626473244e-06,2.0,-1.2266915805e-05
0.1291,-5.79290945349,-5.79253559239,-12.4577012025,-12.4666932094,0.00899200693929,0.00939456907567,-8.05124272754e-06,2.0,-1.24666932094e-05
0.12911,-4.92411689189,-4.92435199519,-12.468355524,-12.4772660766,0.00891055256104,0.00926646211943,-7.11819116779e-06,2.0,-1.24772660766e-05
0.12912,-4.0552543477,-4.05616457657,-12.2650912436,-12.2739065098,0.00881526611785,0.00912519652961,-6.19860823534e-06,2.0,-1.22739065098e-05
0.12913,-3.18633416937,-3.18796655083,-11.8292669133,-11.8379770156,0.00871010223438,0.00897478269808,-5.29360927395e-06,2.0,-1.18379770156e-05
0.12914,-2.31736870617,-2.31974981923,-11.1488534455,-11.1574527317,0.00859928619784,0.00881948100229,-4.40389608893e-06,2.0,-1.11574527317e-05
0.12915,-1.44837030804,-1.45150555109,-10.2187684065,-10.2272556004,0.00848719391247,0.00866368081238,-3.5297379982e-06,2.0,-1.02272556004e-05
0.12916,-0.579351325355,-0.583224784879,-9.04101298718,-9.0493912149,0.00837822771532,0.00851177597326,-2.67096515892e-06,2.0,-9.0493912149e-06
0.12917,0.289675891191,0.285100967503,-7.62460798045,-7.63288467203,0.00827669157879,0.00836804029607,-1.82697434545e-06,2.0,-7.63288467203e-06
0.12918,1.1586989908,1.15347913059,-5.98533079612,-5.99351746536,0.00818666923887,0.00823650658893,-9.96747001202e-07,2.0,-5.99351746536e-06
0.12919,2.02770562274,2.02191550596,-4.1452611855,-4.1533730942,0.00811190870121,0.00812085265317,-1.78879039097e-07,2.0,-4.1533730942e-06
0.1292,2.89668343649,2.89041375945,-2.13214876115,-2.14020447754,0.00805571639288,0.00802429746953,6.28378467038e-07,2.0,-2.14020447754e-06
0.12921,3.76562008195,3.75897496958,0.0213795625862,0.0133586986359,0.00802086395028,0.00794951050699,1.42706886586e-06,2.0,1.33586986359e-08
0.12922,4.63450320962,4.62759724969,2.2787495642,2.27074005393,0.00800951027245,0.00789853671111,2.21947122677e-06,2.0,2.27074005393e-06
0.12923,5.50332047074,5.4962754547,4.60048062788,4.59245748685,0.00802314103318,0.00787273928186,3.00803502642e-06,2.0,4.59245748685e-06
0.12924,6.37205951749,6.36500098054,6.94530794158,6.93724541423,0.00806252734811,0.00787276184398,3.79531008271e-06,2.0,6.93724541423e-06
0.12925,7.24070800318,7.23376166192,9.27135407436,9.26322636961,0.00812770474789,0.00789851106149,4.58387372798e-06,2.0,9.26322636961e-06
0.12926,8.10925358237,8.10254177114,11.5373166614,11.5290986884,0.00821797303156,0.00794916016709,5.37625728941e-06,2.0,1.15290986884e-05
0.12927,8.97768391113,8.97132211809,13.7036385042,13.6953065872,0.00833191698176,0.00802317328366,6.17487396195e-06,2.0,1.36953065872e-05
0.12928,9.84598664712,9.84008024821,15.7336269284,15.7251594811,0.00846744733167,0.0081183498258,6.98195011742e-06,2.0,1.57251594811e-05
0.12929,10.7141494498,10.7087907329,17.5944907163,17.5858688555,0.00862186080021,0.00823188770053,7.79946199374e-06,2.0,1.75858688555e-05
0.1293,11.5821599808,11.5774255442,19.2582653014,19.249473384,0.00879191747265,0.00836046349497,8.62907955351e-06,2.0,1.9249473384e-05
0.12931,12.4500059036,12.4459545021,20.7026001143,20.693626181,0.00897393331361,0.0085003273588,9.4721190962e-06,2.0,2.0693626181e-05
0.12932,13.3176748843,13.3143457836,21.9113859022,21.902222017,0.00916388517314,0.00864740987524,1.03295059579e-05,2.0,2.1902222017e-05
0.12933,14.1851545913,14.1825664768,22.8752044098,22.8658468845,0.00935752529479,0.00879743787751,1.12017483455e-05,2.0,2.28658468845e-05
0.12934,15.0524326959,15.0505831661,23.591587862,23.5820373599,0.00955050206865,0.00894605591689,1.20889230353e-05,2.0,2.35820373599e-05
0.12935,15.9194968721,15.9183625304,24.0650810957,24.0553426121,0.00973848359873,0.00908894993234,1.29906733277e-05,2.0,2.40553426121e-05
0.12936,16.786334797,16.785871939,24.3071047924,24.2971875118,0.00991728057782,0.00922196961257,1.3906219305e-05,2.0,2.42971875118e-05
0.12937,17.652934151,17.6530800262,24.3356239031,24.3255409381,0.0100829649867,0.00934124598242,1.48343800847e-05,2.0,2.43255409381e-05
0.12938,18.5192826176,18.5199572308,24.1746308777,24.1643988964,0.010231981256,0.0094433008846,1.57736074281e-05,2.0,2.41643988964e-05
0.12939,19.3853678843,19.3864762827,23.8534585496,23.8430973028,0.010361246748,0.0095251452612,1.67220297354e-05,2.0,2.38430973028e-05
0.1294,20.251177642,20.2526126252,23.4059423417,23.395474103,0.0104682387188,0.00958436346022,1.76775051714e-05,2.0,2.3395474103e-05
0.12941,21.1166995856,21.1183447591,22.8694557113,22.858904646,0.0105510653119,0.00961918119171,1.8637682404e-05,2.0,2.2858904646e-05
0.12942,21.9819214142,21.9836545007,22.2838463173,22.2732377987,0.0106085185854,0.00962851522413,1.96000672248e-05,2.0,2.22732377987e-05
0.12943,22.846830831,22.8485271447,21.6903031825,21.6796630744,0.0106401080895,0.00961200343158,2.05620931576e-05,2.0,2.16796630744e-05
0.12944,23.7114155438,23.7129515294,21.1301870432,21.1195409691,0.0106460740631,0.00957001436076,2.15211940472e-05,2.0,2.11195409691e-05
0.12945,24.5756632649,24.5769200007,20.6438570909,20.633229711,0.010627379897,0.00950363606855,2.24748765687e-05,2.0,2.0633229711e-05
