Domain, V1, V2, V3, V34, V4, Ishort, BRK_STAT, Ibrk
0.11518,195.250183714,195.255028809,337.086266185,337.084941502,0.00132468298181,9.1398720921e-07,2.0,3.37084941519e-07
0.11519,195.710749518,195.727576509,333.473916529,333.47261982,0.00129670883911,1.11811550032e-06,2.0,3.33472619786e-07
0.1152,196.168533838,196.196825259,325.953851413,325.952583442,0.0012679716825,1.31826161931e-06,2.0,3.25952583403e-07
0.11521,196.62353017,196.662443618,314.752719457,314.751480905,0.00123855212308,1.51457509488e-06,2.0,3.14751480935e-07
0.11522,197.075732046,197.124124108,300.20149361,300.200285124,0.00120848662485,1.70735734481e-06,2.0,3.00200285136e-07
0.11523,197.52513304,197.581591752,282.72607309,282.724895304,0.00117778627027,1.89703236609e-06,2.0,2.82724895346e-07
0.11524,197.971726764,198.034611693,262.835193297,262.834046846,0.00114645104833,2.08411465542e-06,2.0,2.62834046795e-07
0.11525,198.415506872,198.482995669,241.105986916,241.104872436,0.00111447955968,2.26917333994e-06,2.0,2.41104872434e-07
0.11526,198.856467056,198.926607167,218.16760599,218.166524115,0.00108187456654,2.45279086301e-06,2.0,2.18166524113e-07
0.11527,199.29460105,199.365365118,194.68336975,194.682321105,0.00104864502549,2.6355143989e-06,2.0,1.94682321128e-07
0.11528,199.729902626,199.79924601,171.331944737,171.330929932,0.00101480525257,2.81779856991e-06,2.0,1.71330929931e-07
0.11529,200.162365598,200.228284375,148.788091179,148.787110808,0.000980371815248,2.99993913943e-06,2.0,1.48787110785e-07
0.1153,200.59198382,200.65257163,127.703521846,127.702576487,0.00094535872135,3.18199925692e-06,2.0,1.27702576479e-07
0.11531,201.018751186,201.072253301,108.688416346,108.687506575,0.000909771533495,3.36373252102e-06,2.0,1.08687506561e-07
0.11532,201.442661631,201.48752472,92.294115217,92.2932416158,0.000873601179556,3.54451035471e-06,2.0,9.22932416441e-08
0.11533,201.863709129,201.898625309,78.9974846233,78.9966478049,0.000836818410393,3.72326438293e-06,2.0,7.89966478093e-08
0.11534,202.281887697,202.30583161,69.1873950646,69.1865956946,0.000799369997846,3.89845678235e-06,2.0,6.91865956758e-08
0.11535,202.697191392,202.709449268,63.1536974676,63.1529362898,0.000761177774458,4.06809187371e-06,2.0,6.31529362936e-08
0.11536,203.109614311,203.109804193,61.0790091759,61.0782870345,0.000722141408962,4.22977960609e-06,2.0,6.10782870355e-08
0.11537,203.519150593,203.507233139,63.033542604,63.0328604587,0.000682145347033,4.38085559349e-06,2.0,6.30328604515e-08
0.11538,203.925794418,203.902073993,68.9731229928,68.9724819232,0.000641069653569,4.51855342125e-06,2.0,6.89724818979e-08
0.11539,204.329540005,204.294656017,78.7404512233,78.7398524197,0.000598803680869,4.64021448105e-06,2.0,7.87398524228e-08
0.1154,204.730381617,204.685290347,92.0695755866,92.0690203259,0.000555260735276,4.74351092319e-06,2.0,9.20690203259e-08
0.11541,205.128313558,205.074261007,108.59344538,108.592934989,0.000510391429318,4.82665108276e-06,2.0,1.08592934994e-07
0.11542,205.523330171,205.461816693,127.854331788,127.853867594,0.000464193358844,4.88853614719e-06,2.0,1.27853867582e-07
0.11543,205.915425842,205.848163558,149.316820182,149.316403467,0.000416715210694,4.92884285358e-06,2.0,1.49316403463e-07
0.11544,206.304595,206.23345921,172.383005068,172.382637014,0.000368054325599,4.9480188606e-06,2.0,1.72382636989e-07
0.11545,206.690832113,206.617808088,196.409456431,196.409138084,0.000318347920049,4.94719265196e-06,2.0,1.96409138108e-07
0.11546,207.074131691,207.001258346,220.72547605,220.725208291,0.000267759332477,4.92801483743e-06,2.0,2.20725208339e-07
0.11547,207.454488288,207.383800338,244.652125768,244.651909306,0.000216461523092,4.89245892916e-06,2.0,2.44651909275e-07
0.11548,207.831896497,207.765366738,267.521487875,267.521323255,0.000164620425104,4.84261454083e-06,2.0,2.67521323243e-07
0.11549,208.206350955,208.145834305,288.695611213,288.695498833,0.000112380559963,4.78050373776e-06,2.0,2.88695498874e-07
0.1155,208.577846339,208.525027234,307.584605568,307.584545713,5.9854683168e-05,4.70794313317e-06,2.0,3.0758454561e-07
0.11551,208.946377371,208.90272199,323.663371133,323.663364015,7.11832334451e-06,4.62646287391e-06,2.0,3.23663364089e-07
0.11552,209.311938813,209.278653509,336.486488593,336.486534384,-4.57908407257e-05,4.53728198951e-06,2.0,3.36486534415e-07
0.11553,209.674525468,209.652522571,345.700847574,345.700946444,-9.88695444639e-05,4.44133033614e-06,2.0,3.45700946332e-07
0.11554,210.034132184,210.024004144,351.055655439,351.055807582,-0.000152142630781,4.33930207325e-06,2.0,3.5105580767e-07
0.11555,210.390753851,210.392756457,352.409542709,352.409748364,-0.000205655132992,4.23172446436e-06,2.0,3.52409748362e-07
0.11556,210.744385399,210.758430559,349.734563802,349.734823266,-0.000259463809755,4.11902792307e-06,2.0,3.49734823294e-07
0.11557,211.095021802,211.120680067,343.116979881,343.11729351,-0.000313628832208,4.00160720504e-06,2.0,3.43117293524e-07
0.11558,211.442658079,211.479170855,332.754801851,332.755170057,-0.000368205908222,3.87986804123e-06,2.0,3.32755170093e-07
0.11559,211.787289287,211.833590386,318.95216351,318.952586749,-0.000423238747797,3.75425726257e-06,2.0,3.18952586714e-07
0.1156,212.128910529,212.183656439,302.110684738,302.111163489,-0.000478751483107,3.62527706133e-06,2.0,3.02111163495e-07
0.11561,212.467516949,212.529124973,282.718069978,282.718604718,-0.000534740489077,3.49348543483e-06,2.0,2.82718604696e-07
0.11562,212.803103736,212.869796906,261.334265697,261.334856862,-0.000591165029508,3.35948534034e-06,2.0,2.61334856849e-07
0.11563,213.13566612,213.205523626,238.575569712,238.576217648,-0.00064793630562,3.22390505888e-06,2.0,2.38576217686e-07
0.11564,213.465199374,213.536211065,215.097143322,215.097848227,-0.000704904835561,3.0873720912e-06,2.0,2.1509784824e-07
0.11565,213.791698815,213.861822229,191.574422498,191.575184345,-0.000761846658233,2.95048284958e-06,2.0,1.91575184366e-07
0.11566,214.115159803,214.18237811,168.683955522,168.684773972,-0.000818449605102,2.81377057339e-06,2.0,1.68684773977e-07
0.11567,214.43557774,214.497956955,147.084210728,147.08508503,-0.000874301724094,2.67767424865e-06,2.0,1.47085085044e-07
0.11568,214.752948074,214.808691908,127.396898778,127.397827663,-0.000928884691657,2.54251169982e-06,2.0,1.27397827655e-07
0.11569,215.067266292,215.114767102,110.189339278,110.190320854,-0.000981575464994,2.40846021489e-06,2.0,1.1019032084e-07
0.1157,215.378527929,215.416412305,95.9583718488,95.9594035081,-0.00103165924022,2.27554781703e-06,2.0,9.59594035261e-08
0.11571,215.68672856,215.713896264,85.1162679351,85.1173462909,-0.00107835579386,2.14365742201e-06,2.0,8.5117346281e-08
0.11572,215.991863805,216.007518962,77.97904282,77.9801636795,-0.00112085945907,2.0125445765e-06,2.0,7.79801636867e-08
0.11573,216.293929328,216.297602974,74.7574992013,74.7586575919,-0.0011583905282,1.88186741401e-06,2.0,7.47586575812e-08
0.11574,216.592920835,216.584484196,75.5512561659,75.5524464191,-0.00119025323726,1.75122525756e-06,2.0,7.55524464016e-08
0.11575,216.888834077,216.868502189,80.3459326885,80.3471485819,-0.00121589330916,1.62020045089e-06,2.0,8.0347148571e-08
0.11576,217.181664849,217.149990433,89.0135652813,89.0148002283,-0.00123494696266,1.48839703751e-06,2.0,8.90148002314e-08
0.11577,217.471408989,217.429266739,101.316247667,101.31749494,-0.00124727379048,1.35547020117e-06,2.0,1.01317494928e-07
0.11578,217.758062378,217.706624125,116.912888949,116.914141917,-0.0012529680624,1.22114200564e-06,2.0,1.16914141904e-07
0.11579,218.041620944,217.982322384,135.368898301,135.370150647,-0.00125234645294,1.08520163663e-06,2.0,1.35370150643e-07
0.1158,218.322080655,218.256580603,156.168521187,156.169767102,-0.00124591417758,9.47491453876e-07,2.0,1.5616976709e-07
0.11581,218.599437527,218.52957084,178.729476943,178.730711258,-0.00123431511228,8.07882958313e-07,2.0,1.78730711266e-07
0.11582,218.873687616,218.801413128,202.419482273,202.420700547,-0.00121827382583,6.66248593808e-07,2.0,2.02420700548e-07
0.11583,219.144827026,219.07217197,226.574191793,226.575390331,-0.00119853807775,5.22435738549e-07,2.0,2.26575390298e-07
0.11584,219.412851903,219.341854399,250.516046545,250.517222374,-0.00117582920974,3.76248288718e-07,2.0,2.50517222376e-07
0.11585,219.677758438,219.610409674,273.573495724,273.574646529,-0.00115080542792,2.27439253206e-07,2.0,2.73574646499e-07
0.11586,219.939542865,219.877730619,295.100046326,295.101170366,-0.00112403996149,7.57153501399e-08,2.0,2.95101170378e-07
0.11587,220.198201465,220.143656558,314.492600316,314.49369633,-0.00109601325884,-7.924765421e-08,2.0,3.1449369637e-07
0.11588,220.453730561,220.407977777,331.20855922,331.209626336,-0.0010671163304,-2.37781718563e-07,2.0,3.31209626274e-07
0.11589,220.706126521,220.670441366,344.781211005,344.782248666,-0.00103766134223,-4.00198977216e-07,2.0,3.44782248685e-07
0.1159,220.955385759,220.930758303,354.83296294,354.833970835,-0.00100789555635,-5.66763288663e-07,2.0,3.54833970904e-07
0.11591,221.201504732,221.188611546,361.086045204,361.08702322,-0.000978015423666,-7.37663516131e-07,2.0,3.61087023254e-07
0.11592,221.444479941,221.443664933,363.370381851,363.371330029,-0.000948178690284,-9.12990039032e-07,2.0,3.63371330076e-07
0.11593,221.684307935,221.695572622,361.628406076,361.62932459,-0.000918513437926,-1.09271479024e-06,2.0,3.61629324643e-07
0.11594,221.920985303,221.943988799,355.916683468,355.917572592,-0.000889123821231,-1.27667405232e-06,2.0,3.5591757255e-07
0.11595,222.154508683,222.188577397,346.404297452,346.405157545,-0.000860092799259,-1.46455246675e-06,2.0,3.46405157483e-07
0.11596,222.384874756,222.42902153,333.368043022,333.368874505,-0.000831482408418,-1.65586631297e-06,2.0,3.33368874465e-07
0.11597,222.612080248,222.665032388,317.184565374,317.185368706,-0.000803332176556,-1.84994419062e-06,2.0,3.17185368683e-07
0.11598,222.836121929,222.896357334,298.319666701,298.320442357,-0.000775656238429,-2.04590389039e-06,2.0,2.98320442364e-07
0.11599,223.056996616,223.122786976,277.315084752,277.315833191,-0.000748439670596,-2.24262554997e-06,2.0,2.7731583329e-07
0.116,223.274701169,223.344161011,254.773118417,254.773840051,-0.000721634573434,-2.43872316732e-06,2.0,2.54773840048e-07
0.11601,223.489232494,223.560372684,231.339536665,231.340231822,-0.000695156503207,-2.63251902066e-06,2.0,2.3134023184e-07
0.11602,223.700587543,223.771371721,207.685255819,207.685924701,-0.00066888197257,-2.82202812241e-06,2.0,2.0768592474e-07
0.11603,223.908763311,223.977165661,184.48730503,184.487947678,-0.000642647837719,-3.00496185893e-06,2.0,1.84487947652e-07
0.11604,224.11375684,224.177819559,162.409619999,162.410236252,-0.000616253401897,-3.17876062044e-06,2.0,1.62410236241e-07
0.11605,224.315565216,224.373454045,142.08420977,142.084799235,-0.000589465918888,-3.34066372632e-06,2.0,1.42084799216e-07
0.11606,224.514185572,224.564241818,124.093230835,124.093792865,-0.000562029835163,-3.4878208463e-06,2.0,1.24093792852e-07
0.11607,224.709615084,224.750402662,108.952476979,108.953010659,-0.000533679574783,-3.61744256794e-06,2.0,1.08953010653e-07
0.11608,224.901850975,224.932197123,97.0967530967,97.0972572517,-0.00050415502026,-3.72697971325e-06,2.0,9.70972572596e-08
0.11609,225.090890513,225.10991904,88.867547721,88.8680209392,-0.000473218206988,-3.81431313324e-06,2.0,8.88680209485e-08
0.1161,225.276731011,225.283887128,84.5033537849,84.5037944542,-0.000440669290949,-3.87793006369e-06,2.0,8.45037944772e-08
0.11611,225.459369828,225.454435857,84.1329119442,84.1333183039,-0.000406359717056,-3.91706157479e-06,2.0,8.41333183138e-08
0.11612,225.638804369,225.621905889,87.771567892,87.7719380928,-0.000370200791503,-3.93175923468e-06,2.0,8.77719381136e-08
0.11613,225.815032083,225.78663434,95.3208467282,95.3211788947,-0.000332166526904,-3.92289759203e-06,2.0,9.53211788846e-08
0.11614,225.988050465,225.948945145,106.57125618,106.571548471,-0.00029229055592,-3.89210084523e-06,2.0,1.06571548468e-07
0.11615,226.157857056,226.109139797,121.208238878,121.208489535,-0.000250657889648,-3.84160447991e-06,2.0,1.21208489545e-07
0.11616,226.324449444,226.26748873,138.821104557,138.82131195,-0.000207393102075,-3.77407282387e-06,2.0,1.3882131198e-07
0.11617,226.487825261,226.424223578,158.914688557,158.914851204,-0.000162646968872,-3.69239908269e-06,2.0,1.58914851218e-07
0.11618,226.647982184,226.579530545,180.923405642,180.923522225,-0.00011658359543,-3.59951444019e-06,2.0,1.80923522251e-07
0.11619,226.804917938,226.733545054,204.227300282,204.227369652,-6.93696732562e-05,-3.49822771259e-06,2.0,2.04227369688e-07
0.1162,226.958630292,226.886347853,228.169637902,228.169659069,-2.1166844113e-05,-3.39110858005e-06,2.0,2.28169659063e-07
0.11621,227.109117061,227.037962659,252.075537951,252.075510078,2.78725835081e-05,-3.28041796311e-06,2.0,2.52075510039e-07
0.11622,227.256376107,227.188355434,275.271120125,275.271042518,7.76069510983e-05,-3.1680809223e-06,2.0,2.75271042561e-07
0.11623,227.400405337,227.337435291,297.102620572,297.102492668,0.000127904388978,-3.05569205703e-06,2.0,2.97102492764e-07
0.11624,227.541202704,227.485057017,316.954935791,316.954757151,0.000178640700424,-2.94454127262e-06,2.0,3.1695475722e-07
0.11625,227.678766207,227.631025145,334.269068242,334.268838545,0.000229696809843,-2.83564854907e-06,2.0,3.34268838608e-07
0.11626,227.81309389,227.77509944,348.55797886,348.557697904,0.000280956327835,-2.72979897729e-06,2.0,3.4855769786e-07
0.11627,227.944183845,227.917001664,359.420396922,359.420064619,0.000332303449622,-2.62757266944e-06,2.0,3.5942006472e-07
0.11628,228.072034209,228.05642342,366.552195686,366.551812065,0.000383621075804,-2.52936724552e-06,2.0,3.66551812129e-07
0.11629,228.196643164,228.19303485,369.75501131,369.754576521,0.000434788781734,-2.43541288456e-06,2.0,3.6975457656e-07
0.1163,228.31800894,228.326493941,368.941860795,368.941375115,0.00048568009865,-2.3457812485e-06,2.0,3.68941375151e-07
0.11631,228.436129812,228.456456177,364.139599846,364.139063688,0.000536158528954,-2.26039008411e-06,2.0,3.64139063707e-07
0.11632,228.5510041,228.582584268,355.488151188,355.487565117,0.000586071820362,-2.17900528107e-06,2.0,3.55487565097e-07
0.11633,228.662630173,228.704557663,343.236525515,343.235890271,0.000635244289297,-2.10124192731e-06,2.0,3.43235890291e-07
0.11634,228.771006444,228.822081604,327.735748223,327.735064756,0.000683467423562,-2.0265657012e-06,2.0,3.27735064789e-07
0.11635,228.876131372,228.934895432,309.428892846,309.428162356,0.000730489590932,-1.95429590412e-06,2.0,3.09428162375e-07
0.11636,228.978003464,229.042779941,288.838504163,288.837728156,0.000776006367286,-1.88361157727e-06,2.0,2.88837728271e-07
0.11637,229.076621271,229.145563545,266.551767987,266.550948334,0.000819653645824,-1.81356236697e-06,2.0,2.66550948236e-07
0.11638,229.171983393,229.243127107,243.203848526,243.202987519,0.00086100611079,-1.74308593512e-06,2.0,2.43202987494e-07
0.11639,229.264088474,229.335407267,219.459866137,219.458966554,0.000899583644585,-1.67103355911e-06,2.0,2.19458966593e-07
0.1164,229.352935204,229.422398201,195.996026868,195.995092001,0.000934867612576,-1.5962049665e-06,2.0,1.95995092014e-07
0.11641,229.438522322,229.504151743,173.480439135,173.479472807,0.000966327674505,-1.517392338e-06,2.0,1.7347947283e-07
0.11642,229.52084861,229.580775875,152.55416177,152.553168312,0.000993457921061,-1.43343187531e-06,2.0,1.52553168349e-07
0.11643,229.599912899,229.65243162,133.813021035,133.812005216,0.00101581904469,-1.34325961966e-06,2.0,1.33812005245e-07
0.11644,229.675714065,229.719328442,117.790712334,117.789679252,0.00103308139818,-1.24596670731e-06,2.0,1.17789679248e-07
0.11645,229.748251031,229.781718264,104.94366589,104.942620828,0.00104506269279,-1.14084838365e-06,2.0,1.04942620826e-07
0.11646,229.817522765,229.839888292,95.6381055487,95.6370537946,0.00105175415018,-1.0274412011e-06,2.0,9.5637053783e-08
0.11647,229.883528284,229.894152828,90.139667631,90.1386143007,0.00105333030175,-9.05544021418e-07,2.0,9.01386142927e-08
0.11648,229.946266649,229.94484433,88.6058741106,88.6048239704,0.00105014013319,-7.75220571357e-07,2.0,8.86048239673e-08
0.11649,230.005736969,229.992303953,91.0816733777,91.0806306973,0.00104268038281,-6.36783935461e-07,2.0,9.10806306922e-08
0.1165,230.061938398,230.036871839,97.49817483,97.4971432752,0.00103155480922,-4.90765927661e-07,2.0,9.74971432817e-08
0.11651,230.114870137,230.078877452,107.674612908,107.673595483,0.00101742544492,-3.37876187449e-07,2.0,1.07673595468e-07
0.11652,230.164531435,230.118630203,121.323484586,121.322483623,0.0010009627651,-1.78956699378e-07,2.0,1.21322483633e-07
0.11653,230.210921585,230.156410661,138.058714301,138.0577315,0.000982801196572,-1.49371289922e-08,2.0,1.38057731472e-07
0.11654,230.254039929,230.192462567,157.40661445,157.405650945,0.000963504715883,1.53204897522e-07,2.0,1.57405650938e-07
0.11655,230.293885853,230.226985912,178.819330276,178.818386731,0.000943544953951,3.24476246858e-07,2.0,1.78818386739e-07
0.11656,230.330458791,230.260131247,201.690387555,201.689464263,0.000923291849887,4.97892984296e-07,2.0,2.01689464214e-07
0.11657,230.363758224,230.291995401,225.371901818,225.370998803,0.000903014998681,6.72498301592e-07,2.0,2.25370998832e-07
0.11658,230.393783677,230.322618723,249.192960821,249.192077929,0.000882892719978,8.47375444114e-07,2.0,2.49192077913e-07
0.11659,230.420534725,230.351983928,272.478658662,272.477795636,0.000863025583066,1.02165753289e-06,2.0,2.72477795757e-07
0.1166,230.444010988,230.380016586,294.569241553,294.568398101,0.00084345149155,1.19453573364e-06,2.0,2.94568398169e-07
0.11661,230.46421213,230.40658722,314.838822124,314.837997964,0.000824160182892,1.36526643971e-06,2.0,3.14837997968e-07
0.11662,230.481137866,230.431514978,332.713131401,332.712326295,0.000805105849391,1.53317724278e-06,2.0,3.32712326296e-07
0.11663,230.494787955,230.454572761,347.685804968,347.685018751,0.000786217325845,1.69767065889e-06,2.0,3.47685018684e-07
0.11664,230.505162203,230.475493658,359.33274145,359.331974044,0.000767405806149,1.85822399209e-06,2.0,3.59331974084e-07
0.11665,230.512260462,230.49397852,367.324126145,367.323377575,0.000748570334494,2.01438344968e-06,2.0,3.67323377594e-07
0.11666,230.516082632,230.509704442,371.43377895,371.433049349,0.000729601419957,2.16575074458e-06,2.0,3.71433049365e-07
0.11667,230.516628658,230.522333924,371.545561614,371.544851231,0.000710383126563,2.31196100924e-06,2.0,3.71544851232e-07
0.11668,230.513898532,230.531524442,367.656662821,367.655972027,0.000690793971445,2.45265196159e-06,2.0,3.67655972041e-07
0.11669,230.507892294,230.53693817,359.877668188,359.876997481,0.000670706974368,2.58742591657e-06,2.0,3.59876997375e-07
0.1167,230.498610028,230.538251557,348.429413451,348.428763462,0.000649989263779,2.71580831516e-06,2.0,3.48428763418e-07
0.11671,230.486051867,230.535164511,333.636710409,333.636081907,0.000628501745597,2.83720866033e-06,2.0,3.33636081997e-07
0.11672,230.470217989,230.527408916,315.919123845,315.918517746,0.000606099441977,2.95089162187e-06,2.0,3.15918517809e-07
0.11673,230.451108619,230.514756232,295.779061348,295.778478715,0.00058263315204,3.0559669675e-06,2.0,2.95778478698e-07
0.11674,230.428724029,230.49702399,273.787514092,273.786956139,0.000557953017444,3.15140626279e-06,2.0,2.73786956137e-07
0.11675,230.403064536,230.474080966,250.567853316,250.567321402,0.00053191435275,3.2360915247e-06,2.0,2.50567321416e-07
0.11676,230.374130506,230.44585091,226.778142287,226.777637901,0.000504385720461,3.3088962241e-06,2.0,2.26777637956e-07
0.11677,230.341922349,230.412314715,203.092465666,203.091990407,0.000475258739546,3.36879281125e-06,2.0,2.03091990387e-07
0.11678,230.306440524,230.373510966,180.181805998,180.181361539,0.00044445860853,3.41497448388e-06,2.0,1.80181361539e-07
0.11679,230.267685535,230.329534853,158.695009843,158.694597889,0.000411953925618,3.44697380365e-06,2.0,1.58694597869e-07
0.1168,230.225657932,230.280535478,139.240383494,139.24000573,0.000377764222075,3.46475853797e-06,2.0,1.3924000567e-07
0.11681,230.180358313,230.226711641,122.368440311,122.368098347,0.000341963772826,3.46878678317e-06,2.0,1.22368098356e-07
0.11682,230.131787321,230.168306208,108.556288983,108.555984302,0.000304680717037,3.46000910364e-06,2.0,1.08555984296e-07
0.11683,230.079945648,230.105599241,98.1941054532,98.193839362,0.000266091231178,3.43981410742e-06,2.0,9.81938393616e-08
0.11684,230.024834029,230.038900066,91.5740720775,91.5738456682,0.000226409296025,3.40992368651e-06,2.0,9.15738456599e-08
0.11685,229.966453248,229.968538516,88.882097577,88.8819117037,0.0001858733045,3.37225280672e-06,2.0,8.88819117173e-08
0.11686,229.904804134,229.8948556,90.1925524318,90.1924077006,0.000144731208426,3.32875423944e-06,2.0,9.01924077139e-08
0.11687,229.839887565,229.818193845,95.4661687968,95.4660655708,0.00010322600755,3.28126984474e-06,2.0,9.54660655737e-08
0.11688,229.771704462,229.738887609,104.551164244,104.551102661,6.15831452734e-05,3.23140696585e-06,2.0,1.04551102676e-07
0.11689,229.700255794,229.657253624,117.187557175,117.187537174,2.00008813041e-05,3.18045228067e-06,2.0,1.17187537174e-07
0.1169,229.625542578,229.573582033,133.014551211,133.014572567,-2.13558953217e-05,3.12932785065e-06,2.0,1.33014572618e-07
0.11691,229.547565874,229.488128199,151.580778817,151.580841176,-6.23585181779e-05,3.07858697209e-06,2.0,1.51580841203e-07
0.11692,229.466326791,229.401105487,172.357113337,172.357216251,-0.00010291458057,3.02844219449e-06,2.0,1.72357216299e-07
0.11693,229.381826484,229.312679252,194.75168575,194.751828716,-0.000142965882563,2.97881520129e-06,2.0,1.94751828695e-07
0.11694,229.294066153,229.222962181,218.126680003,218.126862488,-0.000182485011862,2.92939805428e-06,2.0,2.18126862527e-07
0.11695,229.203047046,229.132011137,241.816430285,241.816651756,-0.000221471126824,2.87971692435e-06,2.0,2.41816651788e-07
0.11696,229.108770456,229.039825585,265.146306791,265.146566736,-0.000259945270175,2.82919197167e-06,2.0,2.65146566728e-07
0.11697,229.011237724,228.946347653,287.451854136,287.452152081,-0.000297945286713,2.77718966683e-06,2.0,2.87452152062e-07
0.11698,228.910450235,228.851463807,308.097639506,308.097975026,-0.00033552020033,2.72306599778e-06,2.0,3.08097975062e-07
0.11699,228.806409421,228.755008127,326.495275886,326.495648609,-0.000372723760017,2.66620044367e-06,2.0,3.26495648584e-07
0.117,228.699116763,228.656767052,342.120109159,342.120518766,-0.000409606813744,2.60602134895e-06,2.0,3.42120518696e-07
0.11701,228.588573783,228.556485484,354.526095828,354.526542037,-0.000446208230914,2.54202359479e-06,2.0,3.54526541984e-07
0.11702,228.474782054,228.453874078,363.358449463,363.358932008,-0.00048254428395,2.47377948933e-06,2.0,3.63358931998e-07
0.11703,228.357743193,228.348617487,368.363697316,368.364215912,-0.00051859672656,2.40094379535e-06,2.0,3.68364215983e-07
0.11704,228.237458862,228.240383366,369.39686205,369.397416351,-0.000554300259919,2.32325391701e-06,2.0,3.69397416376e-07
0.11705,228.113930772,228.128831843,366.425565108,366.426154639,-0.000589530612709,2.24052650794e-06,2.0,3.66426154679e-07
0.11706,227.987160679,228.013625208,359.530935559,359.531559654,-0.000624094983532,2.15265208464e-06,2.0,3.59531559764e-07
0.11707,227.857150382,227.894437548,348.905298946,348.905956673,-0.000657726965122,2.0595895042e-06,2.0,3.48905956556e-07
0.11708,227.723901732,227.770964038,334.846711953,334.847402041,-0.000690088124814,1.96136223696e-06,2.0,3.34847402081e-07
0.11709,227.587416621,227.64292964,317.750498211,317.751218989,-0.000720778009129,1.85805808727e-06,2.0,3.17751218959e-07
0.1171,227.447696989,227.510096958,298.098025602,298.098774955,-0.000749353402068,1.74983331406e-06,2.0,2.98098774946e-07
0.11711,227.304744821,227.37227302,276.443043671,276.443819028,-0.000775356255619,1.6369210121e-06,2.0,2.76443819035e-07
0.11712,227.15856215,227.22931481,253.39596892,253.396767268,-0.000798348041374,1.51964230552e-06,2.0,2.53396767252e-07
0.11713,227.009151053,227.081133374,229.606563948,229.607381895,-0.000817946692929,1.39841766126e-06,2.0,2.29607381876e-07
0.11714,226.856513654,226.927696399,205.745501939,205.7463358,-0.000833861229296,1.27377478922e-06,2.0,2.05746335752e-07
0.11715,226.700652121,226.769029186,182.485339547,182.486185466,-0.000845918924754,1.14634945067e-06,2.0,1.82486185468e-07
0.11716,226.54156867,226.605213986,160.481437999,160.48229208,-0.000854080700444,1.01687619549e-06,2.0,1.60482292076e-07
0.11717,226.379265562,226.43638773,140.35337363,140.354232072,-0.000858442179768,8.86167526212e-07,2.0,1.40354232113e-07
0.11718,226.213745104,226.262738198,122.667365148,122.668224368,-0.00085922022981,7.55081956983e-07,2.0,1.22668224368e-07
0.11719,226.045009648,226.084498757,107.920216046,107.921072773,-0.000856727275183,6.24483458309e-07,2.0,1.07921072799e-07
0.1172,225.873061591,225.9019418,96.525227535,96.5260788726,-0.000851337650457,4.95196381342e-07,2.0,9.65260788433e-08
0.11721,225.697903379,225.715371091,88.8004814471,88.8013248984,-0.000843451310543,3.67960772929e-07,2.0,8.88013249099e-08
0.11722,225.5195375,225.525113204,84.9598252953,84.9606587554,-0.000833460156109,2.43392868854e-07,2.0,8.49606587601e-08
0.11723,225.337966488,225.331508336,85.1068149818,85.107636703,-0.000821721160066,1.21954579861e-07,2.0,8.51076367256e-08
0.11724,225.153192926,225.134900725,89.2317867367,89.2325952755,-0.000808538752133,3.93425867877e-09,2.0,8.9232595268e-08
0.11725,224.965219438,224.935628954,97.2121410761,97.2129352331,-0.000794157002453,-1.10560646696e-07,2.0,9.72129352436e-08
0.11726,224.774048697,224.734016427,108.81583045,108.816609211,-0.000778760486688,-2.21599911083e-07,2.0,1.08816609236e-07
0.11727,224.579683419,224.530362266,123.707951367,123.708713849,-0.000762481615212,-3.29417662986e-07,2.0,1.23708713862e-07
0.11728,224.382126366,224.32493291,141.460253726,141.460999138,-0.000745411771036,-4.34392578372e-07,2.0,1.41460999115e-07
0.11729,224.181380347,224.117954633,161.563297347,161.564024961,-0.00072761374595,-5.37023276175e-07,2.0,1.61564024964e-07
0.1173,223.977448214,223.909607214,183.440910623,183.441619756,-0.00070913349661,-6.37900576955e-07,2.0,1.83441619782e-07
0.11731,223.770332866,223.700018915,206.466540936,206.467230946,-0.000690009932947,-7.37677631143e-07,2.0,2.06467230958e-07
0.11732,223.560037246,223.489262936,229.981032855,229.981703137,-0.000670282108147,-8.3703826194e-07,2.0,2.29981703184e-07
0.11733,223.346564343,223.277355422,253.311329665,253.311979659,-0.000649993685324,-9.36663330646e-07,2.0,2.53311979694e-07
0.11734,223.129917191,223.064255097,275.789567636,275.790196831,-0.000629194874124,-1.03719461052e-06,2.0,2.75790196891e-07
0.11735,222.910098869,222.849864524,296.772021333,296.772629275,-0.000607942185669,-1.13919561945e-06,2.0,2.96772629246e-07
0.11736,222.687112501,222.634032962,315.657362554,315.657948851,-0.000586296403945,-1.24310917425e-06,2.0,3.15657948899e-07
0.11737,222.460961256,222.416560738,331.903714994,331.904279313,-0.000564319179007,-1.34921214232e-06,2.0,3.3190427943e-07
0.11738,222.231648349,222.197205001,345.044020926,345.044562994,-0.000542068661129,-1.45756899488e-06,2.0,3.45044563014e-07
0.11739,221.999177038,221.975686708,354.699284149,354.699803744,-0.000519594640114,-1.56798724095e-06,2.0,3.54699803742e-07
0.1174,221.763550627,221.751698635,360.5893137,360.589810634,-0.000496933728303,-1.67997944625e-06,2.0,3.60589810695e-07
0.11741,221.524772466,221.524914189,362.54066378,362.541137885,-0.000474105203588,-1.79273796401e-06,2.0,3.62541137884e-07
